framework,arm,pack_count,seed,question_id,pack,correct,llm_tokens_in,llm_tokens_out,embed_tokens,embed_estimated,retrieval_hit,skills_used_count,error,skipped
llamaindex,naive,20,1,mascotas_acc_fractura_ded,colmena-mascotas,True,100344,217,0,False,,0,,False
llamaindex,naive,20,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,100345,145,0,False,,0,,False
llamaindex,naive,20,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,99702,230,0,False,,0,,False
llamaindex,naive,20,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,99700,341,0,False,,0,,False
llamaindex,naive,20,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,99701,222,0,False,,0,,False
llamaindex,naive,20,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,99702,127,0,False,,0,,False
llamaindex,naive,20,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,99701,220,0,False,,0,,False
llamaindex,naive,20,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,99702,187,0,False,,0,,False
llamaindex,naive,20,2,auto_colision_tercero_ded,colmena-auto-full,True,99700,223,0,False,,0,,False
llamaindex,naive,20,2,auto_robo_total_lim,colmena-auto-full,True,99700,252,0,False,,0,,False
llamaindex,naive,20,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,99703,268,0,False,,0,,False
llamaindex,naive,20,2,viaje_medico_hospital_lim,colmena-viaje-internacional,True,99702,236,0,False,,0,,False
llamaindex,naive,20,2,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,99701,122,0,False,,0,,False
llamaindex,naive,20,2,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,99700,207,0,False,,0,,False
llamaindex,naive,20,2,salud_hosp_cirugia_lim,colmena-salud-familiar,True,99701,289,0,False,,0,,False
llamaindex,naive,20,2,salud_amb_consulta_ded,colmena-salud-familiar,True,99699,312,0,False,,0,,False
llamaindex,naive,20,2,salud_mat_parto_lim,colmena-salud-familiar,True,99700,281,0,False,,0,,False
llamaindex,naive,20,2,mascotas_vet_cirugia_lim,colmena-mascotas,True,99699,230,0,False,,0,,False
llamaindex,naive,20,2,mascotas_acc_fractura_ded,colmena-mascotas,True,99702,136,0,False,,0,,False
llamaindex,naive,20,2,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,99703,245,0,False,,0,,False
llamaindex,naive,50,0,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,249412,121,0,False,,0,,False
llamaindex,naive,50,0,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,249410,335,0,False,,0,,False
llamaindex,naive,50,0,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,249411,353,0,False,,0,,False
llamaindex,naive,50,0,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,249412,116,0,False,,0,,False
llamaindex,naive,50,0,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,249411,316,0,False,,0,,False
llamaindex,naive,50,0,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,249412,88,0,False,,0,,False
llamaindex,naive,50,0,auto_colision_tercero_ded,colmena-auto-full,True,249410,235,0,False,,0,,False
llamaindex,naive,50,0,auto_robo_total_lim,colmena-auto-full,True,249410,111,0,False,,0,,False
llamaindex,naive,50,0,auto_cristal_parabrisas_ded,colmena-auto-full,True,249413,117,0,False,,0,,False
llamaindex,naive,50,0,viaje_medico_hospital_lim,colmena-viaje-internacional,True,249412,96,0,False,,0,,False
llamaindex,naive,50,0,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,249411,303,0,False,,0,,False
llamaindex,naive,50,0,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,249410,111,0,False,,0,,False
llamaindex,naive,50,0,salud_hosp_cirugia_lim,colmena-salud-familiar,True,249411,272,0,False,,0,,False
llamaindex,naive,50,0,salud_amb_consulta_ded,colmena-salud-familiar,True,249409,270,0,False,,0,,False
llamaindex,naive,50,0,salud_mat_parto_lim,colmena-salud-familiar,True,249410,223,0,False,,0,,False
llamaindex,naive,50,0,mascotas_vet_cirugia_lim,colmena-mascotas,True,249409,369,0,False,,0,,False
llamaindex,naive,50,0,mascotas_acc_fractura_ded,colmena-mascotas,True,249412,262,0,False,,0,,False
llamaindex,naive,50,0,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,249413,229,0,False,,0,,False
llamaindex,naive,50,1,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,250428,217,0,False,,0,,False
llamaindex,naive,50,1,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,250426,332,0,False,,0,,False
llamaindex,naive,50,1,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,250427,270,0,False,,0,,False
llamaindex,naive,50,1,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,250428,118,0,False,,0,,False
llamaindex,naive,50,1,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,250427,202,0,False,,0,,False
llamaindex,naive,50,1,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,250428,217,0,False,,0,,False
llamaindex,naive,50,1,auto_colision_tercero_ded,colmena-auto-full,True,250426,253,0,False,,0,,False
llamaindex,naive,50,1,auto_robo_total_lim,colmena-auto-full,True,250426,222,0,False,,0,,False
llamaindex,naive,50,1,auto_cristal_parabrisas_ded,colmena-auto-full,True,250429,226,0,False,,0,,False
llamaindex,naive,50,1,viaje_medico_hospital_lim,colmena-viaje-internacional,True,250428,204,0,False,,0,,False
llamaindex,naive,50,1,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,250427,291,0,False,,0,,False
llamaindex,naive,50,1,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,250426,216,0,False,,0,,False
llamaindex,naive,50,1,salud_hosp_cirugia_lim,colmena-salud-familiar,True,250427,490,0,False,,0,,False
llamaindex,naive,50,1,salud_amb_consulta_ded,colmena-salud-familiar,True,250425,115,0,False,,0,,False
llamaindex,naive,50,1,salud_mat_parto_lim,colmena-salud-familiar,True,250426,181,0,False,,0,,False
llamaindex,naive,50,1,mascotas_vet_cirugia_lim,colmena-mascotas,True,250425,278,0,False,,0,,False
llamaindex,naive,50,1,mascotas_acc_fractura_ded,colmena-mascotas,True,250428,279,0,False,,0,,False
llamaindex,naive,50,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,250429,251,0,False,,0,,False
llamaindex,naive,50,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,250205,121,0,False,,0,,False
llamaindex,naive,50,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,250203,457,0,False,,0,,False
llamaindex,naive,50,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,250204,247,0,False,,0,,False
llamaindex,naive,50,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,250205,169,0,False,,0,,False
llamaindex,naive,50,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,250204,116,0,False,,0,,False
llamaindex,naive,50,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,250205,115,0,False,,0,,False
llamaindex,naive,50,2,auto_colision_tercero_ded,colmena-auto-full,True,250203,172,0,False,,0,,False
llamaindex,naive,50,2,auto_robo_total_lim,colmena-auto-full,True,250203,175,0,False,,0,,False
llamaindex,naive,50,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,250206,122,0,False,,0,,False
llamaindex,naive,50,2,viaje_medico_hospital_lim,colmena-viaje-internacional,True,250205,168,0,False,,0,,False
llamaindex,naive,50,2,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,250204,155,0,False,,0,,False
llamaindex,naive,50,2,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,250203,247,0,False,,0,,False
llamaindex,naive,50,2,salud_hosp_cirugia_lim,colmena-salud-familiar,True,250204,160,0,False,,0,,False
llamaindex,naive,50,2,salud_amb_consulta_ded,colmena-salud-familiar,True,250202,115,0,False,,0,,False
llamaindex,naive,50,2,salud_mat_parto_lim,colmena-salud-familiar,True,250203,276,0,False,,0,,False
llamaindex,naive,50,2,mascotas_vet_cirugia_lim,colmena-mascotas,True,250202,161,0,False,,0,,False
llamaindex,naive,50,2,mascotas_acc_fractura_ded,colmena-mascotas,True,250205,164,0,False,,0,,False
llamaindex,naive,50,2,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,250206,159,0,False,,0,,False
llamaindex,rag,5,0,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2415,222,24603,True,True,0,,False
llamaindex,rag,5,0,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,368,24603,True,True,0,,False
llamaindex,rag,5,0,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,140,24603,True,True,0,,False
llamaindex,rag,5,0,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2415,325,24603,True,True,0,,False
llamaindex,rag,5,0,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,281,24603,True,True,0,,False
llamaindex,rag,5,0,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,392,24603,True,True,0,,False
llamaindex,rag,5,0,auto_colision_tercero_ded,colmena-auto-full,True,2382,61,24603,True,True,0,,False
llamaindex,rag,5,0,auto_robo_total_lim,colmena-auto-full,True,2365,57,24603,True,True,0,,False
llamaindex,rag,5,0,auto_cristal_parabrisas_ded,colmena-auto-full,True,2059,67,24603,True,True,0,,False
llamaindex,rag,5,0,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2084,378,24603,True,True,0,,False
llamaindex,rag,5,0,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2386,54,24603,True,True,0,,False
llamaindex,rag,5,0,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,66,24603,True,True,0,,False
llamaindex,rag,5,0,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2367,60,24603,True,True,0,,False
llamaindex,rag,5,0,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,376,24603,True,True,0,,False
llamaindex,rag,5,0,salud_mat_parto_lim,colmena-salud-familiar,True,1712,201,24603,True,True,0,,False
llamaindex,rag,5,0,mascotas_vet_cirugia_lim,colmena-mascotas,,2376,648,24603,True,False,0,,False
llamaindex,rag,5,0,mascotas_acc_fractura_ded,colmena-mascotas,,2379,1654,24603,True,False,0,,False
llamaindex,rag,5,0,mascotas_acc_intoxicacion_lim,colmena-mascotas,,2379,331,24603,True,False,0,,False
llamaindex,rag,5,1,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2415,124,24603,True,True,0,,False
llamaindex,rag,5,1,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,246,24603,True,True,0,,False
llamaindex,rag,5,1,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,67,24603,True,True,0,,False
llamaindex,rag,5,1,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2415,364,24603,True,True,0,,False
llamaindex,rag,5,1,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,388,24603,True,True,0,,False
llamaindex,rag,5,1,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,391,24603,True,True,0,,False
llamaindex,rag,5,1,auto_colision_tercero_ded,colmena-auto-full,True,2382,61,24603,True,True,0,,False
llamaindex,rag,5,1,auto_robo_total_lim,colmena-auto-full,True,2365,57,24603,True,True,0,,False
llamaindex,rag,5,1,auto_cristal_parabrisas_ded,colmena-auto-full,True,2059,67,24603,True,True,0,,False
llamaindex,rag,5,1,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2084,378,24603,True,True,0,,False
llamaindex,rag,5,1,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2386,54,24603,True,True,0,,False
llamaindex,rag,5,1,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,66,24603,True,True,0,,False
llamaindex,rag,5,1,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2367,60,24603,True,True,0,,False
llamaindex,rag,5,1,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,376,24603,True,True,0,,False
llamaindex,rag,5,1,salud_mat_parto_lim,colmena-salud-familiar,True,1712,201,24603,True,True,0,,False
llamaindex,rag,5,1,mascotas_vet_cirugia_lim,colmena-mascotas,,2376,2855,24603,True,False,0,,False
llamaindex,rag,5,1,mascotas_acc_fractura_ded,colmena-mascotas,,2379,1654,24603,True,False,0,,False
llamaindex,rag,5,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,,2379,2563,24603,True,False,0,,False
llamaindex,rag,5,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2415,222,24603,True,True,0,,False
llamaindex,rag,5,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,246,24603,True,True,0,,False
llamaindex,rag,5,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,140,24603,True,True,0,,False
llamaindex,rag,5,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2415,364,24603,True,True,0,,False
llamaindex,rag,5,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,281,24603,True,True,0,,False
llamaindex,rag,5,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,392,24603,True,True,0,,False
llamaindex,rag,5,2,auto_colision_tercero_ded,colmena-auto-full,True,2382,61,24603,True,True,0,,False
llamaindex,rag,5,2,auto_robo_total_lim,colmena-auto-full,True,2365,183,24603,True,True,0,,False
llamaindex,rag,5,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,2059,67,24603,True,True,0,,False
llamaindex,rag,5,2,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2084,378,24603,True,True,0,,False
llamaindex,rag,5,2,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2386,145,24603,True,True,0,,False
llamaindex,rag,5,2,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,147,24603,True,True,0,,False
llamaindex,rag,5,2,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2367,60,24603,True,True,0,,False
llamaindex,rag,5,2,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,376,24603,True,True,0,,False
llamaindex,rag,5,2,salud_mat_parto_lim,colmena-salud-familiar,True,1712,206,24603,True,True,0,,False
llamaindex,rag,5,2,mascotas_vet_cirugia_lim,colmena-mascotas,,2376,648,24603,True,False,0,,False
llamaindex,rag,5,2,mascotas_acc_fractura_ded,colmena-mascotas,,2379,1654,24603,True,False,0,,False
llamaindex,rag,5,2,mascotas_acc_intoxicacion_lim,colmena-mascotas,,2379,2563,24603,True,False,0,,False
llamaindex,rag,20,0,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2422,169,91113,True,True,0,,False
llamaindex,rag,20,0,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,246,91113,True,True,0,,False
llamaindex,rag,20,0,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,67,91113,True,True,0,,False
llamaindex,rag,20,0,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2442,408,91113,True,True,0,,False
llamaindex,rag,20,0,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,388,91113,True,True,0,,False
llamaindex,rag,20,0,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,392,91113,True,True,0,,False
llamaindex,rag,20,0,auto_colision_tercero_ded,colmena-auto-full,True,2382,61,91113,True,True,0,,False
llamaindex,rag,20,0,auto_robo_total_lim,colmena-auto-full,True,2416,219,91113,True,True,0,,False
llamaindex,rag,20,0,auto_cristal_parabrisas_ded,colmena-auto-full,True,2059,67,91113,True,True,0,,False
llamaindex,rag,20,0,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2084,294,91113,True,True,0,,False
llamaindex,rag,20,0,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2386,54,91113,True,True,0,,False
llamaindex,rag,20,0,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,66,91113,True,True,0,,False
llamaindex,rag,20,0,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2367,60,91113,True,True,0,,False
llamaindex,rag,20,0,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,391,91113,True,True,0,,False
llamaindex,rag,20,0,salud_mat_parto_lim,colmena-salud-familiar,True,1712,201,91113,True,True,0,,False
llamaindex,rag,20,0,mascotas_vet_cirugia_lim,colmena-mascotas,True,2353,57,91113,True,True,0,,False
llamaindex,rag,20,0,mascotas_acc_fractura_ded,colmena-mascotas,True,2353,205,91113,True,True,0,,False
llamaindex,rag,20,0,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,2354,151,91113,True,True,0,,False
llamaindex,rag,20,1,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2428,103,91172,True,True,0,,False
llamaindex,rag,20,1,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,246,91172,True,True,0,,False
llamaindex,rag,20,1,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,67,91172,True,True,0,,False
llamaindex,rag,20,1,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2448,285,91172,True,True,0,,False
llamaindex,rag,20,1,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,281,91172,True,True,0,,False
llamaindex,rag,20,1,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,392,91172,True,True,0,,False
llamaindex,rag,20,1,auto_colision_tercero_ded,colmena-auto-full,True,2382,61,91172,True,True,0,,False
llamaindex,rag,20,1,auto_robo_total_lim,colmena-auto-full,True,2400,400,91172,True,True,0,,False
llamaindex,rag,20,1,auto_cristal_parabrisas_ded,colmena-auto-full,True,2059,67,91172,True,True,0,,False
llamaindex,rag,20,1,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2084,294,91172,True,True,0,,False
llamaindex,rag,20,1,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2386,54,91172,True,True,0,,False
llamaindex,rag,20,1,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,147,91172,True,True,0,,False
llamaindex,rag,20,1,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2367,60,91172,True,True,0,,False
llamaindex,rag,20,1,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,376,91172,True,True,0,,False
llamaindex,rag,20,1,salud_mat_parto_lim,colmena-salud-familiar,True,1712,206,91172,True,True,0,,False
llamaindex,rag,20,1,mascotas_vet_cirugia_lim,colmena-mascotas,True,2395,57,91172,True,True,0,,False
llamaindex,rag,20,1,mascotas_acc_fractura_ded,colmena-mascotas,True,2407,156,91172,True,True,0,,False
llamaindex,rag,20,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,2442,68,91172,True,True,0,,False
llamaindex,rag,20,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2422,172,91153,True,True,0,,False
llamaindex,rag,20,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,368,91153,True,True,0,,False
llamaindex,rag,20,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,67,91153,True,True,0,,False
llamaindex,rag,20,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2442,308,91153,True,True,0,,False
llamaindex,rag,20,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,281,91153,True,True,0,,False
llamaindex,rag,20,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,392,91153,True,True,0,,False
llamaindex,rag,20,2,auto_colision_tercero_ded,colmena-auto-full,True,2382,61,91153,True,True,0,,False
llamaindex,rag,20,2,auto_robo_total_lim,colmena-auto-full,True,2370,250,91153,True,True,0,,False
llamaindex,rag,20,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,2059,67,91153,True,True,0,,False
llamaindex,rag,20,2,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2084,294,91153,True,True,0,,False
llamaindex,rag,20,2,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2386,145,91153,True,True,0,,False
llamaindex,rag,20,2,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,147,91153,True,True,0,,False
llamaindex,rag,20,2,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2367,60,91153,True,True,0,,False
llamaindex,rag,20,2,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,376,91153,True,True,0,,False
llamaindex,rag,20,2,salud_mat_parto_lim,colmena-salud-familiar,True,1712,201,91153,True,True,0,,False
llamaindex,rag,20,2,mascotas_vet_cirugia_lim,colmena-mascotas,True,2381,57,91153,True,True,0,,False
llamaindex,rag,20,2,mascotas_acc_fractura_ded,colmena-mascotas,True,2353,205,91153,True,True,0,,False
llamaindex,rag,20,2,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,2354,60,91153,True,True,0,,False
llamaindex,rag,50,0,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2423,250,225878,True,True,0,,False
llamaindex,rag,50,0,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,246,225878,True,True,0,,False
llamaindex,rag,50,0,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,67,225878,True,True,0,,False
llamaindex,rag,50,0,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2463,201,225878,True,True,0,,False
llamaindex,rag,50,0,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,388,225878,True,True,0,,False
llamaindex,rag,50,0,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,392,225878,True,True,0,,False
llamaindex,rag,50,0,auto_colision_tercero_ded,colmena-auto-full,True,2396,402,225878,True,True,0,,False
llamaindex,rag,50,0,auto_robo_total_lim,colmena-auto-full,True,2394,216,225878,True,True,0,,False
llamaindex,rag,50,0,auto_cristal_parabrisas_ded,colmena-auto-full,True,2059,67,225878,True,True,0,,False
llamaindex,rag,50,0,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2084,294,225878,True,True,0,,False
llamaindex,rag,50,0,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2386,145,225878,True,True,0,,False
llamaindex,rag,50,0,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,66,225878,True,True,0,,False
llamaindex,rag,50,0,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2367,60,225878,True,True,0,,False
llamaindex,rag,50,0,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,376,225878,True,True,0,,False
llamaindex,rag,50,0,salud_mat_parto_lim,colmena-salud-familiar,True,1712,206,225878,True,True,0,,False
llamaindex,rag,50,0,mascotas_vet_cirugia_lim,colmena-mascotas,True,2427,57,225878,True,True,0,,False
llamaindex,rag,50,0,mascotas_acc_fractura_ded,colmena-mascotas,True,2432,149,225878,True,True,0,,False
llamaindex,rag,50,0,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,2473,184,225878,True,True,0,,False
llamaindex,rag,50,1,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2428,140,226800,True,True,0,,False
llamaindex,rag,50,1,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,368,226800,True,True,0,,False
llamaindex,rag,50,1,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,67,226800,True,True,0,,False
llamaindex,rag,50,1,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2464,158,226800,True,True,0,,False
llamaindex,rag,50,1,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,281,226800,True,True,0,,False
llamaindex,rag,50,1,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,392,226800,True,True,0,,False
llamaindex,rag,50,1,auto_colision_tercero_ded,colmena-auto-full,True,2406,61,226800,True,True,0,,False
llamaindex,rag,50,1,auto_robo_total_lim,colmena-auto-full,True,2400,381,226800,True,True,0,,False
llamaindex,rag,50,1,auto_cristal_parabrisas_ded,colmena-auto-full,True,2059,67,226800,True,True,0,,False
llamaindex,rag,50,1,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2084,294,226800,True,True,0,,False
llamaindex,rag,50,1,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2386,145,226800,True,True,0,,False
llamaindex,rag,50,1,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,66,226800,True,True,0,,False
llamaindex,rag,50,1,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2367,60,226800,True,True,0,,False
llamaindex,rag,50,1,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,376,226800,True,True,0,,False
llamaindex,rag,50,1,salud_mat_parto_lim,colmena-salud-familiar,True,1712,201,226800,True,True,0,,False
llamaindex,rag,50,1,mascotas_vet_cirugia_lim,colmena-mascotas,True,2421,57,226800,True,True,0,,False
llamaindex,rag,50,1,mascotas_acc_fractura_ded,colmena-mascotas,True,2401,460,226800,True,True,0,,False
llamaindex,rag,50,1,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,2430,68,226800,True,True,0,,False
llamaindex,rag,50,2,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,2415,222,227095,True,True,0,,False
llamaindex,rag,50,2,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,2383,246,227095,True,True,0,,False
llamaindex,rag,50,2,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,2402,67,227095,True,True,0,,False
llamaindex,rag,50,2,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,2451,298,227095,True,True,0,,False
llamaindex,rag,50,2,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,2384,281,227095,True,True,0,,False
llamaindex,rag,50,2,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,2403,391,227095,True,True,0,,False
llamaindex,rag,50,2,auto_colision_tercero_ded,colmena-auto-full,True,2396,236,227095,True,True,0,,False
llamaindex,rag,50,2,auto_robo_total_lim,colmena-auto-full,True,2391,200,227095,True,True,0,,False
llamaindex,rag,50,2,auto_cristal_parabrisas_ded,colmena-auto-full,True,2059,67,227095,True,True,0,,False
llamaindex,rag,50,2,viaje_medico_hospital_lim,colmena-viaje-internacional,True,2084,294,227095,True,True,0,,False
llamaindex,rag,50,2,viaje_cancela_anticipada_ded,colmena-viaje-internacional,True,2386,145,227095,True,True,0,,False
llamaindex,rag,50,2,viaje_equipaje_demora_ded,colmena-viaje-internacional,True,2385,147,227095,True,True,0,,False
llamaindex,rag,50,2,salud_hosp_cirugia_lim,colmena-salud-familiar,True,2367,60,227095,True,True,0,,False
llamaindex,rag,50,2,salud_amb_consulta_ded,colmena-salud-familiar,True,2363,376,227095,True,True,0,,False
llamaindex,rag,50,2,salud_mat_parto_lim,colmena-salud-familiar,True,1712,206,227095,True,True,0,,False
llamaindex,rag,50,2,mascotas_vet_cirugia_lim,colmena-mascotas,True,2433,60,227095,True,True,0,,False
llamaindex,rag,50,2,mascotas_acc_fractura_ded,colmena-mascotas,True,2401,460,227095,True,True,0,,False
llamaindex,rag,50,2,mascotas_acc_intoxicacion_lim,colmena-mascotas,True,2442,122,227095,True,True,0,,False
langchain,naive,5,0,hogar_prem_agua_subita_ded,colmena-hogar-premium,True,26504,125,0,False,,0,,False
langchain,naive,5,0,hogar_prem_incendio_contenido_lim,colmena-hogar-premium,True,26502,233,0,False,,0,,False
langchain,naive,5,0,hogar_prem_robo_fuera_lim,colmena-hogar-premium,True,26503,203,0,False,,0,,False
langchain,naive,5,0,hogar_bas_agua_gradual_lim,colmena-hogar-basico,True,26504,213,0,False,,0,,False
langchain,naive,5,0,hogar_bas_incendio_estructura_ded,colmena-hogar-basico,True,26503,220,0,False,,0,,False
langchain,naive,5,0,hogar_bas_robo_domicilio_lim,colmena-hogar-basico,True,26504,274,0,False,,0,,False
langchain,naive,5,0,auto_colision_tercero_ded,colmena-auto-full,True,26502,206,0,False,,0,,False
